date,ic
2026-04-13,0.3704558637483378
2026-04-14,0.27076923076923076
2026-04-15,-0.007692307692307692
2026-04-16,0.02654356656140738
2026-04-17,0.19153846153846155
2026-04-20,0.07999999999999999
2026-04-21,0.13846153846153847
2026-04-22,0.1753846153846154
2026-04-23,0.35846153846153844
2026-04-24,-0.07615384615384616
2026-04-27,0.13692307692307693
2026-04-28,-0.1992307692307692
2026-04-29,-0.3146153846153846
2026-04-30,-0.17384615384615384
2026-05-06,0.10307692307692308
2026-05-07,0.05538461538461539
2026-05-08,0.007692307692307692
2026-05-11,-0.07769230769230769
2026-05-12,0.06923076923076923
2026-05-13,0.21461538461538462
2026-05-14,0.29384615384615387
2026-05-15,-0.09538461538461537
2026-05-18,0.04076923076923076
2026-05-19,0.08307692307692309
2026-05-20,-0.3423076923076923
2026-05-21,-0.2915384615384616
2026-05-22,-0.40230769230769226
2026-05-25,-0.12846153846153846
2026-05-26,-0.04384615384615385
2026-05-27,0.10846153846153846
2026-05-28,0.2784615384615384
2026-05-29,0.006153846153846154
2026-06-01,-0.13846153846153847
2026-06-02,-0.016923076923076923
2026-06-03,0.003076923076923077
2026-06-04,-0.12
2026-06-05,0.061538461538461535
2026-06-08,0.31384615384615383
2026-06-09,0.3592307692307692
2026-06-10,0.08461538461538462
2026-06-11,-0.012307692307692308
2026-06-12,-0.26692307692307693
2026-06-15,-0.039999999999999994
2026-06-16,-0.1769230769230769
2026-06-17,-0.019999999999999997
2026-06-18,-0.2369230769230769
2026-06-22,-0.25076923076923074
2026-06-23,-0.37846153846153846
2026-06-24,-0.31846153846153846
2026-06-25,-0.1346153846153846
2026-06-26,0.04230769230769231
2026-06-29,0.3123076923076923
2026-06-30,0.4461538461538462
2026-07-01,0.16384615384615386
2026-07-02,0.020769230769230772
2026-07-03,0.005384615384615384
2026-07-06,-0.15538461538461537
2026-07-07,-0.12079246232292633
2026-07-08,0.1992307692307692
2026-07-09,0.3807692307692308
2026-07-10,0.44461538461538463
2026-07-13,0.5053846153846154
2026-07-14,0.4066166645711246
2026-07-15,0.5092307692307693
2026-07-16,0.0015384615384615385
2026-07-17,-0.27999999999999997
2026-07-20,-0.20388536634124504
2026-07-21,0.06923076923076923
2026-07-22,0.19307692307692306
2026-07-23,0.2538461538461539
2026-07-24,-0.019999999999999997
2026-07-27,0.21384615384615382
2026-07-28,0.30538461538461537
2026-07-29,0.08615384615384615
2026-07-30,-0.33
2026-07-31,-0.30615384615384617
2026-08-03,-0.16692307692307692
2026-08-04,-0.31846153846153846
2026-08-05,0.002307692307692308
2026-08-06,0.1324095850392422
2026-08-07,0.1423076923076923
2026-08-10,0.07461538461538461
2026-08-11,-0.14153846153846153
2026-08-12,0.003076923076923077
2026-08-13,0.25461538461538463
2026-08-14,0.6515384615384615
2026-08-17,0.4707692307692308
2026-08-18,0.3230769230769231
2026-08-19,0.26153846153846155
2026-08-20,0.5876923076923077
2026-08-21,0.5315384615384615
2026-08-24,-0.1176923076923077
2026-08-25,0.07846153846153846
2026-08-26,-0.3876923076923077
2026-08-27,0.23153846153846153
2026-08-28,0.06615384615384615
2026-08-31,-0.19
2026-09-01,-0.30923076923076925
2026-09-02,-0.33692307692307694
2026-09-03,-0.05615384615384616
2026-09-04,0.11153846153846154
2026-09-07,-0.0015396463376656068
2026-09-08,0.10076923076923076
2026-09-09,0.04769230769230769
2026-09-10,0.004615384615384616
2026-09-11,-0.002307692307692308
2026-09-14,0.09461538461538462
