date,ic
2026-04-13,-0.24711323719532993
2026-04-14,0.2946153846153846
2026-04-15,-0.4676923076923077
2026-04-16,-0.33461538461538465
2026-04-17,-0.09271013827969823
2026-04-20,0.37122524248924804
2026-04-21,-0.40238508149611757
2026-04-22,0.1992307692307692
2026-04-23,0.03616080082278686
2026-04-24,0.15538461538461537
2026-04-27,0.1176923076923077
2026-04-28,-0.13307692307692306
2026-04-29,0.010007701194826446
2026-04-30,-0.46035425496201643
2026-05-06,-0.35307692307692307
2026-05-07,0.09153846153846153
2026-05-08,-0.2823076923076923
2026-05-11,-0.06538461538461539
2026-05-12,-0.3984615384615384
2026-05-13,0.15153846153846154
2026-05-14,0.3576923076923077
2026-05-15,-0.20734757067534165
2026-05-18,-0.19384615384615386
2026-05-19,-0.07384615384615385
2026-05-20,0.06076923076923077
2026-05-21,-0.15307692307692308
2026-05-22,-0.40692307692307694
2026-05-25,0.011538461538461539
2026-05-26,-0.2346153846153846
2026-05-27,0.19615384615384615
2026-05-28,0.2369230769230769
2026-05-29,0.19272937459804487
2026-06-01,-0.0876923076923077
2026-06-02,-0.12076923076923077
2026-06-03,0.011538461538461539
2026-06-04,0.15692307692307692
2026-06-05,0.24846153846153846
2026-06-08,-0.32692307692307687
2026-06-09,0.45
2026-06-10,-0.022307692307692306
2026-06-11,0.517321169455644
2026-06-12,-0.039999999999999994
2026-06-15,-0.40692307692307694
2026-06-16,-0.1176923076923077
2026-06-17,-0.08923076923076922
2026-06-18,-0.07538461538461538
2026-06-22,0.6997499648579713
2026-06-23,-0.34384615384615386
2026-06-24,-0.33384615384615385
2026-06-25,0.08846153846153845
2026-06-26,0.19538461538461538
2026-06-29,-0.3738461538461539
2026-06-30,0.31692307692307686
2026-07-01,0.42815926931661463
2026-07-02,0.23076923076923078
2026-07-03,0.13464127965931277
2026-07-06,0.30121177706640545
2026-07-07,0.36
2026-07-08,-0.3984615384615384
2026-07-09,-0.29000000000000004
2026-07-10,0.5961538461538461
2026-07-13,0.39384615384615385
2026-07-14,0.363076923076923
2026-07-15,0.30000000000000004
2026-07-16,0.33692307692307694
2026-07-17,0.09923076923076923
2026-07-20,-0.27384615384615385
2026-07-21,-0.19230769230769232
2026-07-22,0.4761538461538461
2026-07-23,0.3153846153846154
2026-07-24,-0.33384615384615385
2026-07-27,0.4392307692307692
2026-07-28,0.19076923076923075
2026-07-29,0.6353846153846153
2026-07-30,-0.48538461538461536
2026-07-31,0.30538461538461537
2026-08-03,-0.5800000000000001
2026-08-04,-0.6161538461538462
2026-08-05,-0.011538461538461539
2026-08-06,-0.2369230769230769
2026-08-07,0.10538461538461538
2026-08-10,0.16307692307692304
2026-08-11,-0.1846508978184861
2026-08-12,-0.18926717026394826
2026-08-13,-0.11153846153846154
2026-08-14,-0.0007692307692307692
2026-08-17,0.011538461538461539
2026-08-18,0.6607692307692308
2026-08-19,0.07615384615384616
2026-08-20,-0.48663205362580186
2026-08-21,0.5430769230769231
2026-08-24,0.3492307692307692
2026-08-25,0.09230769230769231
2026-08-26,-0.33615384615384614
2026-08-27,0.22999999999999998
2026-08-28,-0.27384615384615385
2026-08-31,0.5381804292667959
2026-09-01,0.01769230769230769
2026-09-02,0.1815384615384615
2026-09-03,0.36276207633923413
2026-09-04,-0.14076923076923076
2026-09-07,0.08538461538461539
2026-09-08,-0.12733218162066437
2026-09-09,0.3238461538461538
2026-09-10,0.3030769230769231
2026-09-11,0.14087763989640303
2026-09-14,-0.1958068895616863
2026-09-15,-0.5350271023387985
2026-09-16,0.23196769038447315
