date,return
2026-04-14,0.0032576921497162736
2026-04-15,0.001486943750697245
2026-04-16,0.011511829612287361
2026-04-17,0.006409317425400074
2026-04-20,-0.00043154139923784474
2026-04-21,-0.006837625997736074
2026-04-22,0.0016135119916704799
2026-04-23,-0.0027726268288899014
2026-04-24,-0.011849171557304694
2026-04-27,0.007600316389884565
2026-04-28,-0.013485203931060452
2026-04-29,0.0038392565805409617
2026-04-30,0.007056009433351607
2026-05-06,0.014282979854479905
2026-05-07,0.012365281196761835
2026-05-08,-0.006680852304457474
2026-05-11,0.004648936512398061
2026-05-12,-0.02422239651703406
2026-05-13,-0.004173652300334285
2026-05-14,-0.025430141040179044
2026-05-15,-0.006667315455416767
2026-05-18,0.0012641511246465065
2026-05-19,0.014198294149695201
2026-05-20,-0.034401693509191755
2026-05-21,-0.03706338920330721
2026-05-22,0.016672864639281082
2026-05-25,-0.007740164889670997
2026-05-26,-0.012393045864014018
2026-05-27,-0.020740147342894644
2026-05-28,0.0018870464638138795
2026-05-29,-0.011947457472571088
2026-06-01,0.023619493542899272
2026-06-02,-0.011084579199353906
2026-06-03,-0.012098401971909256
2026-06-04,-0.008327155448512258
2026-06-05,0.0018853484794003617
2026-06-08,-0.027763395143404535
2026-06-09,0.026356914063597303
2026-06-10,0.010986842190086055
2026-06-11,-0.015500194996176497
2026-06-12,0.015411665398345153
2026-06-15,0.010327320632221415
2026-06-16,0.008392704482784286
2026-06-17,-0.009852351499598289
2026-06-18,-0.009878425898465992
2026-06-22,-0.0015411263006777087
2026-06-23,0.0013980350742672787
2026-06-24,-0.02608471401477208
2026-06-25,-0.0024279286090665986
2026-06-26,-0.030463289418522166
2026-06-29,0.004803995614291567
2026-06-30,0.005389135819817259
2026-07-01,0.009475663455565941
2026-07-02,-0.008342489730671088
2026-07-03,0.010281843196676244
2026-07-06,-0.007553877534207332
2026-07-07,-0.019368359071240016
2026-07-08,-0.005884989344333791
2026-07-09,0.020964329639516777
2026-07-10,-0.007801350674469076
2026-07-13,-0.02996317534452264
2026-07-14,-0.0002273158428375277
2026-07-15,0.010192434127338057
2026-07-16,0.0068135621171767635
2026-07-17,-0.03887106477110436
2026-07-20,-0.020042649111148392
2026-07-21,0.004856810169430403
2026-07-22,-0.007662274586333395
2026-07-23,0.039802102501394376
2026-07-24,-0.012105127930366444
2026-07-27,0.026875593344396265
2026-07-28,-0.01233660856460772
2026-07-29,0.021945059757773056
2026-07-30,-0.01813562246108469
2026-07-31,0.023446461625727277
2026-08-03,0.009462433070314136
2026-08-04,0.009185982131023396
2026-08-05,0.014770958032153558
2026-08-06,-0.001114571135757636
2026-08-07,-0.0006115427484270075
2026-08-10,0.008645615119879935
2026-08-11,0.005264464606214325
2026-08-12,0.01943698187288434
2026-08-13,-0.016843004365119874
2026-08-14,-0.01245669848796327
2026-08-17,0.010788287623824555
2026-08-18,0.00028861640685362566
2026-08-19,0.0017367019268701434
2026-08-20,-0.007751397168884733
2026-08-21,-0.006257223366704756
2026-08-24,4.893826821539271e-05
2026-08-25,0.013382491475400604
2026-08-26,0.008333083215383619
2026-08-27,0.017664268373132064
2026-08-28,0.017531225109324478
2026-08-31,-0.01630063233946588
2026-09-01,0.010155618208397277
2026-09-02,-0.018993648812270836
2026-09-03,-0.006435251049510815
2026-09-04,0.001902440127622862
2026-09-07,0.013486430523455661
2026-09-08,0.020769210713123654
2026-09-09,0.0019405527894482688
2026-09-10,-0.016450764780407967
2026-09-11,-0.02090976029728253
2026-09-14,-0.011274945053965535
2026-09-15,-0.009143218540677789
2026-09-16,0.009050756724699127
2026-09-17,-0.001094015528500747
