date,ic
2026-04-13,0.3123076923076923
2026-04-14,0.4653846153846154
2026-04-15,-0.10923076923076921
2026-04-16,-0.04692307692307692
2026-04-17,0.03230769230769231
2026-04-20,0.06384615384615384
2026-04-21,0.27153846153846156
2026-04-22,0.12925562847294025
2026-04-23,0.08615384615384615
2026-04-24,-0.2169230769230769
2026-04-27,-0.3038461538461538
2026-04-28,-0.2823076923076923
2026-04-29,-0.024615384615384615
2026-04-30,-0.1423076923076923
2026-05-06,-0.04461538461538461
2026-05-07,-0.02692307692307692
2026-05-08,0.08538461538461539
2026-05-11,0.19615384615384615
2026-05-12,0.20846153846153848
2026-05-13,0.16692307692307692
2026-05-14,0.13076923076923078
2026-05-15,-0.020769230769230772
2026-05-18,-0.15923076923076923
2026-05-19,-0.18923076923076923
2026-05-20,-0.3423076923076923
2026-05-21,-0.3876923076923077
2026-05-22,-0.31999999999999995
2026-05-25,0.03769230769230769
2026-05-26,0.08846153846153845
2026-05-27,0.14615384615384616
2026-05-28,0.24615384615384614
2026-05-29,0.04231583075006973
2026-06-01,-0.19999999999999998
2026-06-02,-0.12461538461538461
2026-06-03,0.11153846153846154
2026-06-04,0.10615384615384615
2026-06-05,0.3423076923076923
2026-06-08,0.4130769230769231
2026-06-09,0.3553846153846154
2026-06-10,-0.06078092053191834
2026-06-11,0.05846153846153846
2026-06-12,-0.1946153846153846
2026-06-15,-0.09692307692307693
2026-06-16,-0.2923076923076923
2026-06-17,-0.2923076923076923
2026-06-18,-0.36153846153846153
2026-06-22,-0.4061538461538462
2026-06-23,-0.3553846153846154
2026-06-24,-0.17846153846153845
2026-06-25,-0.012307692307692308
2026-06-26,0.07769230769230769
2026-06-29,0.30000000000000004
2026-06-30,0.2030769230769231
2026-07-01,0.2053846153846154
2026-07-02,-0.1946153846153846
2026-07-03,-0.21076923076923076
2026-07-06,-0.03
2026-07-07,0.26
2026-07-08,0.36076923076923073
2026-07-09,0.3976923076923076
2026-07-10,0.42538461538461536
2026-07-13,0.45230769230769236
2026-07-14,0.2453846153846154
2026-07-15,0.27076923076923076
2026-07-16,0.06076923076923077
2026-07-17,-0.07153846153846154
2026-07-20,-0.07307692307692308
2026-07-21,0.1323076923076923
2026-07-22,0.30076923076923073
2026-07-23,0.38384615384615384
2026-07-24,0.2053846153846154
2026-07-27,0.003846153846153846
2026-07-28,0.028851702784138452
2026-07-29,-0.04076923076923076
2026-07-30,-0.3546153846153846
2026-07-31,-0.27153846153846156
2026-08-03,-0.13999999999999999
2026-08-04,-0.16810925488891337
2026-08-05,0.006928408519495231
2026-08-06,-0.043076923076923075
2026-08-07,0.24307692307692308
2026-08-10,-0.07384615384615385
2026-08-11,0.08153846153846152
2026-08-12,0.37846153846153846
2026-08-13,0.6123076923076923
2026-08-14,0.5615384615384615
2026-08-17,0.6115384615384616
2026-08-18,0.5638461538461538
2026-08-19,0.24
2026-08-20,0.4646153846153846
2026-08-21,0.4715384615384615
2026-08-24,0.016923076923076923
2026-08-25,0.2276923076923077
2026-08-26,-0.11538461538461539
2026-08-27,-0.09
2026-08-28,-0.363076923076923
2026-08-31,-0.3046153846153846
2026-09-01,-0.06615384615384615
2026-09-02,0.15615384615384614
2026-09-03,-0.11461538461538462
2026-09-04,-0.025384615384615387
2026-09-07,0.10692307692307691
2026-09-08,0.07538461538461538
2026-09-09,-0.04808617130689742
2026-09-10,-0.1276923076923077
