date,return
2026-04-14,0.006692078092801479
2026-04-15,0.0069887096348439925
2026-04-16,0.010515348881086073
2026-04-17,0.011414653014116594
2026-04-20,0.0015976436157909557
2026-04-21,0.004566293793792475
2026-04-22,-0.0015189937319773916
2026-04-23,-0.005303667379331856
2026-04-24,-0.004359173375148018
2026-04-27,0.004274781039707909
2026-04-28,-0.014054906657812505
2026-04-29,0.010348104068974129
2026-04-30,-0.010043964828830965
2026-05-06,0.0021223063042496992
2026-05-07,0.0064540534429271545
2026-05-08,0.0001790960990946111
2026-05-11,0.00041292810601079033
2026-05-12,-0.014185960283170207
2026-05-13,-0.0021173173910554732
2026-05-14,-0.026181463520344006
2026-05-15,-0.01522947685142051
2026-05-18,0.005981583809243407
2026-05-19,0.010884708413699151
2026-05-20,-0.02190734665189009
2026-05-21,-0.027442703806216384
2026-05-22,0.005644223973919171
2026-05-25,-0.004895758838831088
2026-05-26,-0.012615306589050523
2026-05-27,-0.018471188510388203
2026-05-28,0.00275968995084086
2026-05-29,0.009710422903675076
2026-06-01,0.02437092745897651
2026-06-02,-0.015169190603357308
2026-06-03,-0.015244128186553074
2026-06-04,-0.01204532296375771
2026-06-05,0.004293281713984687
2026-06-08,-0.027379348210122445
2026-06-09,0.008142758178407927
2026-06-10,-0.005164490429936164
2026-06-11,0.00416516873260564
2026-06-12,0.027029316614136656
2026-06-15,0.008688380617464686
2026-06-16,-0.00539369474482676
2026-06-17,-0.012678092270804853
2026-06-18,-0.013143752852660118
2026-06-22,0.0004817027297070453
2026-06-23,0.003380952275993776
2026-06-24,-0.031140712820704852
2026-06-25,-0.012732329450922286
2026-06-26,-0.02523091402010258
2026-06-29,0.0015917194442189864
2026-06-30,-0.0030371452761372986
2026-07-01,0.016959299568705566
2026-07-02,-0.006451237545408772
2026-07-03,0.013257506321027401
2026-07-06,-0.005818270703606632
2026-07-07,-0.018441956976309903
2026-07-08,-0.0060276319293891545
2026-07-09,0.009164329742297861
2026-07-10,0.007314094478492628
2026-07-13,-0.023903026453203968
2026-07-14,0.018789055328307436
2026-07-15,0.015183742709554249
2026-07-16,0.016966061181185266
2026-07-17,-0.04590541328285891
2026-07-20,-0.009281307419521267
2026-07-21,0.0006423992266724188
2026-07-22,-0.0011500812426012974
2026-07-23,0.029984302594686207
2026-07-24,-0.004810923053554572
2026-07-27,0.02343558328492268
2026-07-28,0.0009579087455762192
2026-07-29,0.020021559083989393
2026-07-30,0.009796472082546526
2026-07-31,0.020010292903396287
2026-08-03,0.0006645201119450661
2026-08-04,0.0037388898613832655
2026-08-05,0.012069312511598707
2026-08-06,0.0037176409493893114
2026-08-07,-0.008298192784319758
2026-08-10,0.017056228567993825
2026-08-11,-0.003936110921635927
2026-08-12,0.00716865036061809
2026-08-13,-0.015142957331803042
2026-08-14,-0.012873776957687433
2026-08-17,0.011232250336252969
2026-08-18,0.018339472112621102
2026-08-19,0.003966053477805431
2026-08-20,0.009030654993021248
2026-08-21,-0.00897248549707852
2026-08-24,0.007689315194637114
2026-08-25,0.02721043540250556
2026-08-26,0.022196396595333123
2026-08-27,0.01239321401435678
2026-08-28,0.023679498618520256
2026-08-31,-0.020088011644705306
2026-09-01,0.010724867501832325
2026-09-02,-0.012253739043781575
2026-09-03,-0.006315183582926598
2026-09-04,0.0027160076944499068
2026-09-07,-0.0012274341006679457
2026-09-08,0.020434586914703123
2026-09-09,0.006404083754355527
2026-09-10,-0.0167494693773782
2026-09-11,-0.01872418794723607
2026-09-14,-0.0010521738397202274
2026-09-15,-0.00900144674721537
2026-09-16,0.001395923091286777
2026-09-17,-0.0019483197621265047
