train_loss,train_rank_loss,train_vol_loss,val_loss,val_rank_loss,val_vol_loss,learning_rate
0.2724555392439167,0.0989969374301533,0.324033445562236,0.1484933400695974,0.09976944530552084,0.0025864404689689927,0.0005
0.14667764492332935,0.09743867038438718,0.001622658512739387,0.1306409944187511,0.09785196930170059,0.000498384479380382,0.0005
0.12989866004015008,0.09276311766977112,0.0010232129498035647,0.12255833975293419,0.09690190377560529,0.0005913742431651124,0.0005
0.12088293038929503,0.09040359174832702,0.0006930223298695637,0.11675619469447569,0.09522403370250355,0.0004949598409108479,0.0005
0.1150739025324583,0.08889087413748105,0.0005803137889112501,0.11550688946788962,0.09670671414245259,0.0004421774858862839,0.0005
0.11036994028836489,0.08725602831691504,0.0005472186809735528,0.11562789570201527,0.09875936806201935,0.00032393710386135024,0.0005
0.10687979543581605,0.08605544952054818,0.0005106827496395757,0.11187060245058754,0.09638033333149823,0.00029322676577562976,0.0005
0.1041698035163184,0.08510913482556741,0.0005295150458550779,0.11158439517021179,0.09726131639697334,0.0003184199039506811,0.0005
0.10010194778442383,0.08253347594290972,0.0005769352428615093,0.1132757155732675,0.09984856979413466,0.00041212883132340556,0.0005
0.09786735909680526,0.08158995195602377,0.0005727229624123235,0.11072421277111227,0.09814285690134222,0.0003361104159425436,0.0005
0.09531652663523953,0.08015166129916906,0.0006061523326934548,0.1125623502514579,0.10075020315972241,0.0003984424084509638,0.0005
0.09387539358188708,0.07967360131442547,0.0006173687106638681,0.11175476285544308,0.10042814233086327,0.00047460474888794124,0.0005
0.09114614222198725,0.07778257612759869,0.0006374196897619792,0.11011119728738611,0.09933629699728706,0.0004303186856718226,0.0005
0.0894040468459328,0.07674232358112931,0.0006159882274611542,0.10989610038020393,0.09954333373091438,0.0005296752841042525,0.0005
0.08636119092504184,0.07439284150799115,0.0006434198421629844,0.11389489404179833,0.10399076410315254,0.000493724790761586,0.0005
0.08520923772205909,0.07379520079120994,0.0006087961725521988,0.11203304204073819,0.10245990482243625,0.00037693903273479504,0.0005
0.08313468548779686,0.0722585569601506,0.0006534536332765128,0.10903968187895688,0.09983713518489491,0.00045974764295599675,0.0005
0.0814816216006875,0.07111075365295012,0.0006482214624459933,0.10958070240237495,0.10069701888344505,0.0005475068253211,0.0005
0.08042098643879096,0.07049147256960471,0.0006347420100307014,0.11623156748034737,0.10763745416294444,0.0004697016080502759,0.0005
0.07914232835173607,0.06958233658224344,0.0006391097837574004,0.11200141432610425,0.1036354432051832,0.00042824289729734034,0.0005
